P,200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
1.27,27.873,34.823,41.469,47.927,54.268,60.533,66.745,72.918,79.062,85.18,91.277,97.357,103.422,109.474,115.514,121.543,127.564,133.577,139.583
1.28,27.922,34.881,41.536,48.002,54.351,60.624,66.844,73.025,79.176,85.301,91.406,97.494,103.566,109.624,115.672,121.709,127.737,133.757,139.769
1.29,27.972,34.938,41.602,48.076,54.433,60.714,66.942,73.131,79.289,85.422,91.534,97.629,103.708,109.774,115.829,121.873,127.908,133.935,139.955
1.3,28.021,34.996,41.668,48.151,54.516,60.804,67.04,73.236,79.402,85.542,91.662,97.764,103.85,109.923,115.985,122.036,128.078,134.112,140.139
1.31,28.07,35.053,41.733,48.224,54.598,60.894,67.137,73.341,79.514,85.662,91.789,97.898,103.991,110.072,116.14,122.198,128.247,134.288,140.322
1.32,28.119,35.11,41.799,48.298,54.679,60.983,67.234,73.445,79.625,85.781,91.915,98.031,104.132,110.219,116.294,122.359,128.415,134.463,140.503
1.33,28.168,35.167,41.864,48.371,54.76,61.072,67.33,73.549,79.736,85.899,92.04,98.163,104.271,110.366,116.448,122.52,128.583,134.637,140.684
1.34,28.217,35.223,41.929,48.444,54.841,61.16,67.426,73.652,79.847,86.016,92.165,98.295,104.41,110.511,116.601,122.679,128.749,134.81,140.864
1.35,28.266,35.28,41.993,48.517,54.921,61.248,67.521,73.755,79.957,86.133,92.289,98.426,104.548,110.656,116.752,122.838,128.914,134.982,141.043
1.36,28.314,35.336,42.058,48.589,55.001,61.336,67.616,73.857,80.066,86.25,92.412,98.557,104.685,110.8,116.903,122.996,129.078,135.153,141.22
1.37,28.363,35.392,42.122,48.661,55.081,61.423,67.711,73.958,80.175,86.366,92.535,98.686,104.822,110.944,117.053,123.152,129.242,135.323,141.397
1.38,28.411,35.448,42.186,48.733,55.16,61.51,67.805,74.06,80.283,86.481,92.657,98.815,104.958,111.086,117.202,123.308,129.404,135.492,141.573
1.39,28.459,35.504,42.249,48.804,55.239,61.596,67.898,74.16,80.391,86.595,92.779,98.944,105.093,111.228,117.351,123.463,129.566,135.66,141.747
1.4,28.507,35.559,42.313,48.876,55.318,61.682,67.992,74.26,80.498,86.709,92.899,99.071,105.227,111.369,117.499,123.618,129.727,135.828,141.921
1.41,28.555,35.615,42.376,48.946,55.397,61.768,68.084,74.36,80.604,86.823,93.02,99.198,105.361,111.509,117.645,123.771,129.887,135.994,142.094
1.42,28.603,35.67,42.439,49.017,55.475,61.853,68.177,74.459,80.711,86.936,93.139,99.325,105.494,111.649,117.792,123.924,130.046,136.159,142.266
1.43,28.651,35.725,42.502,49.087,55.552,61.938,68.268,74.558,80.816,87.048,93.259,99.45,105.626,111.788,117.937,124.075,130.204,136.324,142.436
1.44,28.699,35.78,42.564,49.157,55.63,62.022,68.36,74.657,80.921,87.16,93.377,99.575,105.758,111.926,118.082,124.226,130.361,136.488,142.606
1.45,28.747,35.835,42.627,49.227,55.707,62.107,68.451,74.755,81.026,87.271,93.495,99.7,105.889,112.063,118.225,124.377,130.518,136.651,142.775
1.46,28.794,35.89,42.689,49.297,55.784,62.19,68.542,74.852,81.13,87.382,93.612,99.824,106.019,112.2,118.369,124.526,130.674,136.813,142.944
1.47,28.842,35.944,42.751,49.366,55.86,62.274,68.632,74.949,81.234,87.492,93.729,99.947,106.149,112.336,118.511,124.675,130.829,136.974,143.111
1.48,28.889,35.999,42.812,49.435,55.936,62.357,68.722,75.046,81.337,87.602,93.845,100.07,106.278,112.471,118.653,124.823,130.983,137.134,143.277
1.49,28.936,36.053,42.874,49.504,56.012,62.44,68.811,75.142,81.44,87.711,93.961,100.192,106.406,112.606,118.794,124.97,131.136,137.293,143.443
1.5,28.983,36.107,42.935,49.572,56.088,62.522,68.901,75.238,81.542,87.82,94.076,100.313,106.534,112.74,118.934,125.116,131.289,137.452,143.608
1.51,29.03,36.161,42.996,49.641,56.163,62.604,68.989,75.333,81.644,87.928,94.191,100.434,106.661,112.874,119.073,125.262,131.44,137.61,143.772
1.52,29.077,36.214,43.057,49.709,56.238,62.686,69.078,75.428,81.745,88.036,94.305,100.555,106.788,113.007,119.212,125.407,131.592,137.767,143.935
1.53,29.124,36.268,43.118,49.777,56.313,62.768,69.166,75.522,81.846,88.144,94.419,100.674,106.914,113.139,119.351,125.551,131.742,137.923,144.097
1.54,29.171,36.322,43.178,49.844,56.387,62.849,69.254,75.617,81.947,88.25,94.532,100.794,107.039,113.27,119.488,125.695,131.892,138.079,144.258
1.55,29.218,36.375,43.239,49.912,56.461,62.929,69.341,75.71,82.047,88.357,94.644,100.912,107.164,113.401,119.625,125.838,132.04,138.234,144.419
1.56,29.264,36.428,43.299,49.979,56.535,63.01,69.428,75.804,82.147,88.463,94.756,101.031,107.288,113.531,119.762,125.98,132.189,138.388,144.579
1.57,29.311,36.481,43.359,50.046,56.609,63.09,69.515,75.897,82.246,88.568,94.868,101.148,107.412,113.661,119.897,126.122,132.336,138.541,144.738
1.58,29.357,36.534,43.419,50.112,56.682,63.17,69.601,75.989,82.345,88.673,94.979,101.266,107.535,113.79,120.032,126.263,132.483,138.694,144.896
1.59,29.403,36.587,43.478,50.179,56.755,63.25,69.687,76.081,82.443,88.778,95.09,101.382,107.658,113.919,120.167,126.403,132.629,138.846,145.054
1.6,29.45,36.64,43.538,50.245,56.828,63.329,69.772,76.173,82.541,88.882,95.2,101.498,107.78,114.047,120.301,126.543,132.774,138.997,145.211
1.61,29.496,36.692,43.597,50.311,56.901,63.408,69.858,76.265,82.639,88.985,95.309,101.614,107.902,114.174,120.434,126.682,132.919,139.147,145.367
1.62,29.542,36.745,43.656,50.377,56.973,63.487,69.943,76.356,82.736,89.089,95.419,101.729,108.023,114.301,120.567,126.82,133.063,139.297,145.522
1.63,29.588,36.797,43.715,50.442,57.045,63.565,70.027,76.447,82.833,89.191,95.527,101.844,108.143,114.427,120.699,126.958,133.207,139.446,145.677
1.64,29.634,36.849,43.774,50.508,57.117,63.643,70.112,76.537,82.929,89.294,95.636,101.958,108.263,114.553,120.83,127.095,133.35,139.595,145.831
1.65,29.68,36.901,43.833,50.573,57.188,63.721,70.196,76.627,83.025,89.396,95.744,102.072,108.383,114.678,120.961,127.232,133.492,139.742,145.984
1.66,29.725,36.953,43.891,50.638,57.26,63.799,70.279,76.717,83.121,89.497,95.851,102.185,108.501,114.803,121.091,127.368,133.633,139.889,146.137
1.67,29.771,37.005,43.949,50.703,57.331,63.876,70.363,76.806,83.216,89.599,95.958,102.298,108.62,114.927,121.221,127.503,133.774,140.036,146.289
1.68,29.817,37.057,44.007,50.767,57.402,63.953,70.446,76.896,83.311,89.699,96.065,102.41,108.738,115.051,121.35,127.638,133.914,140.182,146.44
1.69,29.862,37.108,44.065,50.831,57.473,64.03,70.529,76.984,83.406,89.8,96.171,102.522,108.855,115.174,121.479,127.772,134.054,140.327,146.591
1.7,29.908,37.16,44.123,50.896,57.543,64.107,70.611,77.073,83.5,89.9,96.276,102.633,108.972,115.296,121.607,127.905,134.193,140.471,146.741
1.71,29.953,37.211,44.181,50.96,57.613,64.183,70.694,77.161,83.594,89.999,96.382,102.744,109.089,115.419,121.735,128.039,134.332,140.615,146.89
